slug,name,equipment,media_thumb,media_video,source_url,external_id
elbows-tucked-db-bench-press,Elbows Tucked DB Bench Press,"[""bench"", ""db""]",,,https://wger.de/en/exercise/1498,1498
db-skull-crushers,DB Skull Crushers,"[""db""]",,,https://wger.de/en/exercise/1499,1499
db-ucv,DB UCV,"[""db""]",,,https://wger.de/en/exercise/1500,1500
alternative-db-gorilla-rows,Alternative DB Gorilla rows,"[""db""]",,,https://wger.de/en/exercise/1501,1501
db-cross-body-hammer-curls,DB Cross Body Hammer Curls,"[""db""]",,,https://wger.de/en/exercise/1502,1502
dumbbell-frog-press,Dumbbell Frog Press,"[""db""]",,,https://wger.de/en/exercise/1503,1503
dumbbel-bradford-press,Dumbbel Bradford press,"[""db""]",,,https://wger.de/en/exercise/1504,1504
alternating-dumbbell-hammer-curl,Alternating dumbbell hammer curl,"[""db""]",,,https://wger.de/en/exercise/1567,1567
cable-fly-middle-chest,Cable Fly Middle Chest,"[""bodyweight""]",,,https://wger.de/en/exercise/1689,1689
cable-fly-upper-chest,Cable Fly Upper Chest,"[""bodyweight""]",,,https://wger.de/en/exercise/1690,1690
high-incline-smith-machine-press,High-Incline Smith Machine Press,"[""bodyweight""]",,,https://wger.de/en/exercise/1508,1508
cable-tricep-kickback,Cable Tricep Kickback,"[""bodyweight""]",,,https://wger.de/en/exercise/1509,1509
neutral-grip-lat-pulldown,Neutral Grip Lat Pulldown,"[""bodyweight""]",,,https://wger.de/en/exercise/1510,1510
kong-curl,Kong Curl,"[""db""]",,,https://wger.de/en/exercise/1511,1511
drop-curl,Drop Curl,"[""db""]",,,https://wger.de/en/exercise/1512,1512
overhead-cable-tricep-extension,Overhead Cable Tricep Extension,"[""bodyweight""]",,,https://wger.de/en/exercise/1513,1513
lateral-walk,Lateral Walk,"[""bodyweight""]",,,https://wger.de/en/exercise/1514,1514
leg-press-toe-press,Leg Press Toe Press,"[""bodyweight""]",,,https://wger.de/en/exercise/1515,1515
handstand,Handstand,"[""bodyweight""]",,,https://wger.de/en/exercise/1516,1516
cable-fly-lower-chest,Cable Fly Lower Chest,"[""bodyweight""]",,,https://wger.de/en/exercise/1691,1691
incline-smith-press,Incline Smith Press,"[""bench""]",,,https://wger.de/en/exercise/1692,1692
overhead-triceps-extension,Overhead Triceps Extension,"[""bodyweight""]",,,https://wger.de/en/exercise/1519,1519
incline-static-hold,Incline Static Hold,"[""db""]",,,https://wger.de/en/exercise/1693,1693
pendular-hack,Pendular hack,"[""bodyweight""]",,,https://wger.de/en/exercise/1521,1521
flat-machine-press,Flat Machine Press,"[""bench""]",,,https://wger.de/en/exercise/1694,1694
sled-push,Sled Push,"[""bodyweight""]",,,https://wger.de/en/exercise/1523,1523
battle-ropes,Battle Ropes,"[""bodyweight""]",,,https://wger.de/en/exercise/1524,1524
ball-slams,Ball Slams,"[""bodyweight""]",,,https://wger.de/en/exercise/1525,1525
ski-machine,Ski Machine,"[""bodyweight""]",,,https://wger.de/en/exercise/1526,1526
pendelkniebeube,Pendelkniebeube,"[""bodyweight""]",,,https://wger.de/en/exercise/1527,1527
glute-drive,Glute Drive,"[""bodyweight""]",,,https://wger.de/en/exercise/1528,1528
toes-to-bar,Toes to bar,"[""bodyweight""]",,,https://wger.de/en/exercise/1529,1529
lying-dumbbell-curls,Lying Dumbbell Curls,"[""bench"", ""db""]",,,https://wger.de/en/exercise/1530,1530
cable-curls,Cable Curls,"[""bodyweight""]",,,https://wger.de/en/exercise/1531,1531
pull-ups-wide-grip,Pull-Ups (Wide Grip),"[""bodyweight""]",,,https://wger.de/en/exercise/1695,1695
barbell-row-overhand,Barbell Row (Overhand),"[""barbell""]",,,https://wger.de/en/exercise/1698,1698
barbell-row-underhand,Barbell Row (Underhand),"[""barbell""]",,,https://wger.de/en/exercise/1699,1699
lying-bicep-curl,lying bicep curl,"[""bench"", ""db""]",,,https://wger.de/en/exercise/1535,1535
delt-stretch,Delt Stretch,"[""bodyweight""]",,,https://wger.de/en/exercise/1536,1536
pull-up-isometric-hold,Pull-up Isometric Hold,"[""bodyweight""]",,,https://wger.de/en/exercise/1537,1537
barbell-romanian-deadlift-rdl,Barbell Romanian Deadlift (RDL),"[""barbell""]",,,https://wger.de/en/exercise/1700,1700
one-arm-heavy-row,One-Arm Heavy Row,"[""db""]",,,https://wger.de/en/exercise/1701,1701
jal-n-al-pecho-con-agarre-ancho,Jalón al pecho con agarre ancho,"[""bodyweight""]",,,https://wger.de/en/exercise/1702,1702
patadas-traseras,Patadas traseras,"[""bench"", ""db""]",,,https://wger.de/en/exercise/1703,1703
wide-pull-up,Wide Pull Up,"[""bodyweight""]",,,https://wger.de/en/exercise/1542,1542
tuck-l-sit,Tuck L-sit,"[""bench""]",,,https://wger.de/en/exercise/1704,1704
archer-pull-up,Archer Pull Up,"[""bodyweight""]",,,https://wger.de/en/exercise/1545,1545
larsen-press,Larsen Press,"[""barbell""]",,,https://wger.de/en/exercise/1546,1546
squat-bulgare-avec-halt-res,Squat bulgare avec haltères,"[""db""]",,,https://wger.de/en/exercise/1706,1706
stair-master,Stair Master,"[""bodyweight""]",,,https://wger.de/en/exercise/1548,1548
stair-master,Stair Master,"[""bodyweight""]",,,https://wger.de/en/exercise/1549,1549
elevacion-lateral-polea,Elevacion lateral polea,"[""bench""]",,,https://wger.de/en/exercise/1707,1707
butchers-block-stretch,Butchers Block Stretch,"[""bench""]",,,https://wger.de/en/exercise/1710,1710
clap-push-up,Clap Push-UP,"[""bodyweight""]",,,https://wger.de/en/exercise/1554,1554
sleeper-stretch,Sleeper Stretch,"[""bodyweight""]",,,https://wger.de/en/exercise/1711,1711
devil-s-press,Devil’s Press,"[""db""]",,,https://wger.de/en/exercise/1556,1556
bird-dog,Bird Dog,"[""bodyweight""]",,,https://wger.de/en/exercise/1572,1572
ab-wheel,Ab wheel,"[""bodyweight""]",,,https://wger.de/en/exercise/1573,1573
schwimmen,Schwimmen,"[""bodyweight""]",,,https://wger.de/en/exercise/1574,1574
standing-dowel-shoulder-press,Standing Dowel Shoulder press,"[""barbell""]",,,https://wger.de/en/exercise/1575,1575
snap-down,Snap Down,"[""bodyweight""]",,,https://wger.de/en/exercise/1576,1576
bretzel-stretch,Bretzel stretch,"[""bodyweight""]",,,https://wger.de/en/exercise/1577,1577
hip-hinge,Hip hinge,"[""barbell""]",,,https://wger.de/en/exercise/1578,1578
bronco,Bronco,"[""bodyweight""]",,,https://wger.de/en/exercise/1579,1579
perpendicular-unilateral-landmine-row,Perpendicular Unilateral Landmine Row,"[""barbell""]",,,https://wger.de/en/exercise/1580,1580
trap-press,Trap press,"[""barbell"", ""bench"", ""db""]",,,https://wger.de/en/exercise/1581,1581
side-laying-interior-rotation,Side-laying interior rotation,"[""barbell"", ""bench"", ""db""]",,,https://wger.de/en/exercise/1582,1582
supine-press,Supine press,"[""barbell"", ""bench""]",,,https://wger.de/en/exercise/1583,1583
march-or-jog-in-place,March or jog in place,"[""bodyweight""]",,,https://wger.de/en/exercise/1584,1584
estiramiento-de-piernas-y-cadera,Estiramiento de piernas y cadera,"[""bodyweight""]",,,https://wger.de/en/exercise/1589,1589
estiramiento-de-brazos-y-cuello,Estiramiento de brazos y cuello,"[""bodyweight""]",,,https://wger.de/en/exercise/1590,1590
respiraci-n-profunda-de-pie-o-sentado,Respiración profunda (de pie o sentado),"[""bodyweight""]",,,https://wger.de/en/exercise/1591,1591
meditaci-n-guiada-o-libre,Meditación guiada o libre,"[""bodyweight""]",,,https://wger.de/en/exercise/1592,1592
smith-machine-split-squat,Smith Machine Split Squat,"[""barbell""]",,,https://wger.de/en/exercise/1593,1593
smith-machine-split-squat,Smith Machine Split Squat,"[""barbell""]",,,https://wger.de/en/exercise/1594,1594
pull-ups-neutral-grip,Pull-Ups (Neutral Grip),"[""bodyweight""]",,,https://wger.de/en/exercise/1696,1696
reverse-fly-standing,Reverse Fly Standing,"[""band""]",,,https://wger.de/en/exercise/1709,1709
horizontal-shoulder-flexion-stretch,Horizontal Shoulder Flexion Stretch,"[""bodyweight""]",,,https://wger.de/en/exercise/1712,1712
jalon-caballero-unialteral,Jalon caballero unialteral,"[""db""]",,,https://wger.de/en/exercise/1719,1719
dumbbell-scaption,Dumbbell Scaption,"[""db""]",,,https://wger.de/en/exercise/1602,1602
leg-curl-con-elastico,Leg curl con elastico,"[""band""]",,,https://wger.de/en/exercise/1603,1603
affondo-laterale-con-pattina,Affondo laterale con pattina,"[""barbell""]",,,https://wger.de/en/exercise/1604,1604
copenhagen-adduction-exercise,Copenhagen Adduction Exercise,"[""bench""]",,,https://wger.de/en/exercise/1605,1605
arm-raises-t-y-i,Arm Raises (T/Y/I),"[""bodyweight""]",,,https://wger.de/en/exercise/1606,1606
typewriter-pull-ups,Typewriter Pull-ups,"[""bodyweight""]",,,https://wger.de/en/exercise/1607,1607
bodyweight-biceps-curl,Bodyweight Biceps Curl,"[""bodyweight""]",,,https://wger.de/en/exercise/1608,1608
sentadilla-con-pesa-rusa,Sentadilla con pesa rusa,"[""kb""]",,,https://wger.de/en/exercise/1612,1612
patada-de-gl-teo-con-banda-el-stica,Patada de glúteo con banda elástica,"[""band""]",,,https://wger.de/en/exercise/1613,1613
dumbbell-hip-thrust,Dumbbell Hip Thrust,"[""bench""]",,,https://wger.de/en/exercise/1614,1614
cardio-en-cinta,Cardio en cinta,"[""bodyweight""]",,,https://wger.de/en/exercise/1615,1615
patada-de-burro-con-mancuerna,Patada de burro con mancuerna,"[""db""]",,,https://wger.de/en/exercise/1616,1616
crunch-en-maquina,Crunch en maquina,"[""bench""]",,,https://wger.de/en/exercise/1617,1617
cardio-en-bicicleta-est-tica,Cardio en bicicleta estática,"[""bodyweight""]",,,https://wger.de/en/exercise/1618,1618
seated-dumbbell-calf-raise,Seated Dumbbell Calf Raise,"[""db""]",,,https://wger.de/en/exercise/1620,1620
unilateral-cable-row,Unilateral Cable row,"[""bench""]",,,https://wger.de/en/exercise/1621,1621
barbell-squat,Barbell squat,"[""barbell""]",,,https://wger.de/en/exercise/1627,1627
